Date;Open;High;Low;Close
19.10.2018;112360;112430;112330;112410
19.10.2018;112420;112420;112380;112380
19.10.2018;112380;112400;112350;112360
19.10.2018;112370;112400;112160;112170
19.10.2018;112180;112330;112130;112280
19.10.2018;112280;112370;112260;112340
19.10.2018;112340;112360;112320;112360
19.10.2018;112360;112370;112230;112230
19.10.2018;112230;112270;112200;112210
19.10.2018;112200;112250;112160;112240
19.10.2018;112250;112300;112240;112300
19.10.2018;112290;112300;112240;112240
19.10.2018;112260;112350;112250;112340
19.10.2018;112340;112350;112320;112320
19.10.2018;112340;112400;112340;112380
19.10.2018;112390;112430;112360;112380
19.10.2018;112380;112420;112380;112400
19.10.2018;112400;112410;112350;112360
19.10.2018;112350;112370;112320;112370
19.10.2018;112380;112400;112330;112330
19.10.2018;112330;112350;112330;112350
19.10.2018;112340;112360;112300;112320
19.10.2018;112350;112360;112330;112360
19.10.2018;112370;112380;112350;112380
19.10.2018;112380;112420;112370;112420
19.10.2018;112420;112450;112360;112400
19.10.2018;112410;112500;112380;112490
19.10.2018;112490;112530;112440;112450
19.10.2018;112430;112450;112430;112440
19.10.2018;112440;112470;112440;112440
19.10.2018;112430;112430;112410;112410
19.10.2018;112430;112470;112380;112440
19.10.2018;112420;112440;112390;112430
19.10.2018;112440;112470;112400;112440
19.10.2018;112430;112470;112420;112470
19.10.2018;112470;112480;112440;112460
19.10.2018;112460;112460;112370;112400
19.10.2018;112380;112440;112380;112380
19.10.2018;112390;112400;112330;112400
19.10.2018;112400;112420;112380;112410
19.10.2018;112400;112400;112330;112350
19.10.2018;112340;112350;112270;112300
19.10.2018;112310;112350;112300;112350
19.10.2018;112340;112350;112320;112350
19.10.2018;112330;112340;112230;112260
19.10.2018;112250;112300;112240;112280
19.10.2018;112280;112330;112270;112320
19.10.2018;112310;112350;112310;112350
19.10.2018;112340;112350;112330;112340
19.10.2018;112340;112340;112310;112330
19.10.2018;112320;112380;112300;112360
19.10.2018;112360;112370;112330;112340
19.10.2018;112340;112350;112310;112320
19.10.2018;112300;112300;112270;112300
19.10.2018;112290;112310;112280;112310
19.10.2018;112310;112350;112310;112340
19.10.2018;112350;112420;112350;112400
19.10.2018;112410;112430;112410;112430
19.10.2018;112430;112460;112430;112450
19.10.2018;112450;112450;112400;112430
19.10.2018;112430;112440;112400;112400
19.10.2018;112420;112420;112390;112400
19.10.2018;112420;112510;112410;112510
19.10.2018;112510;112640;112490;112590
19.10.2018;112600;112620;112550;112580
19.10.2018;112570;112600;112560;112600
19.10.2018;112610;112680;112610;112630
19.10.2018;112620;112660;112580;112580
19.10.2018;112600;112640;112590;112600
19.10.2018;112610;112730;112610;112710
19.10.2018;112690;112720;112680;112700
19.10.2018;112710;112730;112660;112660
19.10.2018;112670;112680;112630;112680
19.10.2018;112680;112700;112660;112660
19.10.2018;112660;112690;112640;112640
19.10.2018;112630;112670;112600;112650
19.10.2018;112650;112770;112640;112730
19.10.2018;112740;112740;112690;112690
19.10.2018;112690;112700;112680;112690
19.10.2018;112700;112710;112690;112690
19.10.2018;112690;112720;112690;112700
19.10.2018;112700;112950;112700;112860
19.10.2018;112880;113510;112880;113300
19.10.2018;113300;113300;112860;112920
19.10.2018;112940;113070;112900;113070
19.10.2018;113050;113080;113010;113040
19.10.2018;113040;113070;113030;113050
19.10.2018;113040;113160;113010;113080
19.10.2018;113090;113140;113090;113130
19.10.2018;113140;113140;113010;113020
19.10.2018;113030;113060;113010;113030
19.10.2018;113020;113030;112980;113000
19.10.2018;113000;113000;112920;112930
19.10.2018;112940;112990;112910;112920
19.10.2018;112930;112950;112900;112910
19.10.2018;112910;112930;112860;112890
19.10.2018;112890;112910;112850;112870
19.10.2018;112850;112920;112810;112810
19.10.2018;112820;112830;112500;112520
19.10.2018;112530;112630;112380;112400
19.10.2018;112390;112480;112350;112430
19.10.2018;112430;112500;112390;112500
19.10.2018;112500;112550;112490;112520
19.10.2018;112520;112550;112460;112460
19.10.2018;112460;112460;112420;112440
19.10.2018;112450;112470;112430;112460
19.10.2018;112460;112480;112440;112460
19.10.2018;112470;112470;112440;112460
19.10.2018;112470;112800;112470;112740
19.10.2018;112720;112840;112690;112770
19.10.2018;112770;112880;112750;112820
19.10.2018;112810;112820;112780;112790
19.10.2018;112780;112810;112730;112730
19.10.2018;112730;112780;112700;112750
19.10.2018;112770;112770;112730;112760
19.10.2018;112740;112780;112740;112740
19.10.2018;112740;112740;112650;112670
19.10.2018;112690;112690;112610;112640
19.10.2018;112640;112670;112630;112660
19.10.2018;112670;112670;112610;112620
19.10.2018;112620;112650;112600;112650
19.10.2018;112640;112660;112610;112630
19.10.2018;112640;112640;112610;112610
19.10.2018;112620;112650;112610;112640
19.10.2018;112620;112630;112600;112610
19.10.2018;112610;112690;112610;112680
19.10.2018;112680;112790;112670;112720
19.10.2018;112700;112740;112550;112600
19.10.2018;112600;112620;112540;112580
19.10.2018;112560;112660;112540;112650
19.10.2018;112640;112690;112620;112690
19.10.2018;112680;112690;112650;112670
19.10.2018;112670;112700;112640;112680
19.10.2018;112680;112740;112660;112740
19.10.2018;112730;112760;112730;112740
19.10.2018;112750;112760;112730;112740
19.10.2018;112750;112780;112730;112750
19.10.2018;112770;112780;112760;112770
19.10.2018;112760;112770;112720;112730
19.10.2018;112740;112740;112720;112730
19.10.2018;112720;112720;112670;112690
19.10.2018;112680;112700;112660;112700
19.10.2018;112690;112710;112650;112650
19.10.2018;112650;112650;112550;112590
19.10.2018;112580;112650;112580;112650
19.10.2018;112640;112650;112610;112640
19.10.2018;112630;112640;112560;112590
19.11.2018;113360;113530;113200;113310
19.11.2018;113310;113310;113160;113230
19.11.2018;113250;113270;113200;113240
19.11.2018;113250;113290;113220;113280
19.11.2018;113280;113380;113270;113370
19.11.2018;113360;113440;113350;113420
19.11.2018;113420;113460;113400;113440
19.11.2018;113450;113480;113360;113430
19.11.2018;113430;113470;113400;113420
19.11.2018;113420;113470;113410;113430
19.11.2018;113440;113650;113390;113590
19.11.2018;113590;113720;113570;113630
19.11.2018;113650;113710;113620;113680
19.11.2018;113660;113830;113640;113810
19.11.2018;113810;113870;113730;113790
19.11.2018;113800;113810;113690;113760
19.11.2018;113770;113790;113710;113750
19.11.2018;113760;113800;113740;113770
19.11.2018;113770;113810;113730;113790
19.11.2018;113800;113840;113760;113790
19.11.2018;113780;113800;113590;113630
19.11.2018;113650;113730;113610;113690
19.11.2018;113690;113700;113580;113590
19.11.2018;113590;113600;113550;113560
19.11.2018;113560;113650;113510;113620
19.11.2018;113630;113630;113550;113560
19.11.2018;113550;113600;113530;113600
19.11.2018;113600;113640;113600;113630
19.11.2018;113620;113620;113570;113570
19.11.2018;113570;113640;113570;113630
19.11.2018;113630;113650;113610;113650
19.11.2018;113640;113680;113560;113560
19.11.2018;113560;113560;113480;113480
19.11.2018;113470;113500;113420;113440
19.11.2018;113450;113450;113320;113330
19.11.2018;113330;113420;113300;113390
19.11.2018;113390;113390;113290;113370
19.11.2018;113360;113440;113360;113440
19.11.2018;113430;113540;113430;113510
19.11.2018;113500;113530;113490;113500
19.11.2018;113510;113510;113380;113380
19.11.2018;113380;113410;113370;113380
19.11.2018;113370;113440;113370;113410
19.11.2018;113420;113460;113370;113430
19.11.2018;113430;113470;113400;113410
19.11.2018;113420;113470;113420;113460
19.11.2018;113450;113450;113410;113410
19.11.2018;113410;113420;113360;113370
19.11.2018;113370;113420;113360;113390
19.11.2018;113380;113390;113310;113370
19.11.2018;113370;113490;113340;113460
19.11.2018;113480;113530;113470;113530
19.11.2018;113540;113700;113540;113670
19.11.2018;113660;113670;113600;113610
19.11.2018;113610;113640;113580;113630
19.11.2018;113610;113630;113570;113580
19.11.2018;113590;113590;113520;113530
19.11.2018;113530;113580;113520;113550
19.11.2018;113540;113640;113540;113570
19.11.2018;113560;113570;113520;113520
19.11.2018;113530;113540;113380;113520
19.11.2018;113510;113520;113200;113280
19.11.2018;113280;113310;113230;113280
19.11.2018;113280;113370;113260;113330
19.11.2018;113330;113440;113320;113440
19.11.2018;113440;113540;113430;113510
19.11.2018;113520;113590;113500;113580
19.11.2018;113590;113610;113400;113440
19.11.2018;113440;113490;113410;113460
19.11.2018;113470;113550;113450;113510
19.11.2018;113520;113520;113450;113450
19.11.2018;113440;113560;113370;113540
19.11.2018;113520;113530;113460;113490
19.11.2018;113480;113490;113440;113450
19.11.2018;113450;113450;113380;113390
19.11.2018;113380;113580;113370;113520
19.11.2018;113550;113580;113460;113490
19.11.2018;113490;113520;113320;113360
19.11.2018;113340;113440;113340;113440
19.11.2018;113440;113450;113400;113400
19.11.2018;113390;113450;113390;113420
19.11.2018;113400;113520;113400;113490
19.11.2018;113490;113520;113460;113500
19.11.2018;113500;113520;113430;113510
19.11.2018;113500;113510;113440;113490
19.11.2018;113490;113680;113490;113630
19.11.2018;113640;113650;113580;113620
19.11.2018;113610;113610;113540;113600
19.11.2018;113590;113600;113560;113590
19.11.2018;113590;113740;113590;113700
19.11.2018;113700;113740;113680;113740
19.11.2018;113740;113750;113640;113670
19.11.2018;113680;113710;113630;113700
19.11.2018;113690;113730;113620;113640
19.11.2018;113650;113670;113620;113630
19.11.2018;113640;113680;113560;113580
19.11.2018;113590;113630;113570;113590
19.11.2018;113590;113680;113580;113680
19.11.2018;113680;113710;113600;113610
19.11.2018;113620;113630;113570;113600
19.11.2018;113610;113610;113550;113590
19.11.2018;113590;113590;113520;113580
19.11.2018;113590;113650;113580;113610
19.11.2018;113600;113650;113590;113650
19.11.2018;113630;113680;113620;113670
19.11.2018;113670;113780;113670;113680
19.11.2018;113680;113760;113680;113760
19.11.2018;113750;113790;113710;113720
19.11.2018;113720;113820;113710;113790
19.11.2018;113790;113870;113740;113810
19.11.2018;113820;113960;113810;113960
19.11.2018;113950;113980;113920;113950
19.11.2018;113960;113970;113900;113960
19.11.2018;113970;113970;113890;113950
19.11.2018;113940;113990;113940;113970
19.11.2018;113980;114000;113930;113950
19.11.2018;113940;113950;113880;113900
19.11.2018;113900;113980;113900;113930
19.11.2018;113950;113980;113900;113900
19.11.2018;113920;113960;113890;113940
19.11.2018;113940;113990;113930;113940
19.11.2018;113930;113940;113880;113930
19.11.2018;113940;113940;113890;113900
19.11.2018;113900;113930;113880;113880
19.11.2018;113880;113890;113760;113770
19.11.2018;113780;113820;113730;113730
19.11.2018;113730;113790;113690;113700
19.11.2018;113690;113810;113690;113790
19.11.2018;113790;113860;113770;113810
19.11.2018;113810;113840;113790;113810
19.11.2018;113810;113830;113780;113800
19.11.2018;113810;113870;113800;113820
19.11.2018;113830;113910;113820;113900
19.11.2018;113890;114110;113890;114040
19.11.2018;114040;114050;113950;114010
19.11.2018;114010;114020;113800;113820
19.11.2018;113810;113900;113800;113890
19.11.2018;113890;113910;113830;113830
19.11.2018;113830;113900;113800;113870
19.11.2018;113860;114020;113860;114000
19.11.2018;113990;114030;113930;113960
19.11.2018;113950;114110;113940;113980
19.11.2018;113980;114000;113960;113960
19.11.2018;113950;113980;113920;113940
19.11.2018;113950;113950;113830;113930
19.11.2018;113940;114000;113940;113990
19.11.2018;113980;114010;113950;113980
19.11.2018;114000;114060;113950;113950
19.11.2018;113960;113980;113860;113900
19.11.2018;113910;113990;113910;113930
19.11.2018;113930;114000;113910;113940
19.11.2018;113950;113990;113920;113930
19.11.2018;113940;113970;113920;113930
19.11.2018;113930;113940;113870;113930
19.11.2018;113930;113950;113910;113920
19.11.2018;113910;113950;113890;113900
19.11.2018;113890;113920;113840;113890
19.11.2018;113890;113910;113870;113910
19.11.2018;113900;113900;113690;113760
19.11.2018;113750;113750;113670;113720
19.11.2018;113700;113760;113690;113720
19.11.2018;113730;113780;113710;113770
19.11.2018;113770;113780;113720;113750
19.11.2018;113750;113750;113660;113680
19.11.2018;113680;113750;113630;113640
19.11.2018;113640;113640;113470;113510
19.11.2018;113540;113580;113490;113580
19.11.2018;113580;113680;113560;113620
19.11.2018;113620;113640;113550;113640
19.11.2018;113650;113710;113640;113690
19.11.2018;113700;113710;113650;113670
19.11.2018;113660;113720;113650;113680
19.11.2018;113690;113710;113670;113680
19.11.2018;113710;113770;113690;113760
19.11.2018;113760;113780;113740;113770
19.11.2018;113780;113780;113740;113740
19.11.2018;113750;113760;113700;113710
19.11.2018;113710;113740;113710;113740
19.11.2018;113750;113860;113720;113850
19.11.2018;113850;113860;113780;113830
19.11.2018;113820;113840;113740;113780
19.11.2018;113770;113770;113680;113710
19.11.2018;113710;113740;113630;113690
19.11.2018;113690;113740;113680;113690
19.11.2018;113690;113710;113660;113670
19.11.2018;113680;113720;113680;113710
19.11.2018;113720;113720;113680;113700
19.11.2018;113700;113740;113690;113690
19.11.2018;113690;113730;113670;113700
19.11.2018;113690;113740;113650;113730
19.11.2018;113720;113740;113660;113710
19.11.2018;113710;113710;113680;113690
19.11.2018;113690;113710;113660;113690
19.11.2018;113690;113880;113670;113820
19.11.2018;113830;113850;113750;113770
19.11.2018;113780;113790;113720;113730
19.11.2018;113730;113780;113730;113770
19.11.2018;113780;113780;113700;113770
19.11.2018;113770;113770;113750;113770
19.11.2018;113760;113770;113720;113730
19.11.2018;113730;113740;113650;113680
19.11.2018;113680;113740;113680;113740
19.11.2018;113740;113740;113680;113680
19.11.2018;113690;113690;113650;113670
19.11.2018;113680;113710;113670;113680
19.11.2018;113680;113700;113550;113630
19.11.2018;113620;113680;113610;113660
19.11.2018;113660;113670;113640;113650
19.11.2018;113650;113720;113640;113720
19.11.2018;113720;113790;113700;113780
19.11.2018;113780;113780;113660;113670
19.11.2018;113670;113740;113670;113740
19.11.2018;113740;113780;113720;113770
19.11.2018;113780;113800;113730;113800
19.11.2018;113800;113830;113780;113790
19.11.2018;113800;113900;113800;113870
19.11.2018;113870;113910;113850;113880
19.11.2018;113880;113970;113880;113960
19.11.2018;113970;113970;113900;113930
19.11.2018;113930;113940;113840;113870
19.11.2018;113870;113930;113860;113910
19.11.2018;113910;113990;113900;113930
19.11.2018;113920;113980;113880;113880
19.11.2018;113890;113910;113850;113850
19.11.2018;113850;113860;113800;113830
19.11.2018;113840;113860;113760;113770
19.11.2018;113770;113770;113670;113720
19.11.2018;113730;113730;113670;113720
19.11.2018;113720;113770;113710;113770
19.11.2018;113770;113780;113730;113730
19.11.2018;113730;113810;113730;113770
19.11.2018;113770;113830;113760;113810
19.11.2018;113810;113820;113760;113790
19.11.2018;113800;113900;113780;113860
19.11.2018;113880;113910;113860;113880
19.11.2018;113890;113900;113850;113880
19.11.2018;113880;113880;113820;113830
19.11.2018;113830;113830;113760;113760
19.11.2018;113770;113820;113740;113810
19.11.2018;113820;113890;113810;113850
19.11.2018;113840;113880;113780;113830
19.11.2018;113830;113860;113800;113840
19.11.2018;113840;113870;113750;113760
19.11.2018;113760;113770;113640;113670
19.11.2018;113670;113720;113650;113710
19.11.2018;113710;113770;113710;113730
19.11.2018;113740;113770;113690;113700
19.11.2018;113700;113720;113670;113700
19.11.2018;113690;113700;113650;113660
19.11.2018;113660;113720;113660;113700
19.11.2018;113700;113750;113700;113730
19.11.2018;113730;113730;113690;113720
19.11.2018;113730;113760;113730;113760
19.11.2018;113760;113780;113750;113760
19.11.2018;113770;113770;113720;113740
19.11.2018;113740;113750;113720;113740
19.11.2018;113740;113750;113690;113740
19.11.2018;113730;113740;113630;113660
19.11.2018;113650;113700;113650;113690
19.11.2018;113670;113670;113590;113590
19.11.2018;113590;113650;113560;113620
19.11.2018;113600;113630;113490;113570
19.11.2018;113560;113640;113550;113620
19.11.2018;113630;113670;113610;113650
19.11.2018;113640;113660;113610;113610
19.11.2018;113620;113650;113600;113600
19.11.2018;113600;113610;113570;113580
19.11.2018;113580;113640;113550;113570
19.11.2018;113560;113570;113490;113530
19.11.2018;113520;113590;113500;113570
19.11.2018;113550;113560;113440;113460
19.11.2018;113450;113480;113410;113470
19.11.2018;113460;113480;113420;113430
19.11.2018;113430;113430;113410;113420
19.11.2018;113430;113430;113340;113410
19.11.2018;113400;113440;113370;113420
19.11.2018;113420;113480;113420;113450
19.11.2018;113460;113490;113430;113450
19.11.2018;113450;113490;113450;113480
19.11.2018;113470;113540;113460;113530
19.11.2018;113520;113520;113440;113450
19.11.2018;113450;113500;113440;113490
19.11.2018;113490;113590;113480;113570
19.11.2018;113570;113630;113560;113620
19.11.2018;113610;113620;113580;113600
19.11.2018;113600;113620;113570;113620
19.11.2018;113610;113660;113610;113660
19.11.2018;113650;113680;113640;113670
19.11.2018;113670;113680;113640;113670
19.11.2018;113650;113710;113650;113680
19.11.2018;113690;113710;113680;113710
19.11.2018;113700;113700;113630;113650
19.11.2018;113660;113670;113610;113620
19.11.2018;113620;113620;113540;113570
19.11.2018;113580;113590;113480;113510
19.11.2018;113510;113590;113450;113590
19.11.2018;113590;113610;113560;113560
19.11.2018;113550;113610;113520;113580
19.11.2018;113570;113570;113510;113540
19.11.2018;113520;113530;113460;113470
19.11.2018;113470;113470;113400;113420
19.11.2018;113420;113500;113420;113480
19.11.2018;113480;113550;113480;113550
19.11.2018;113540;113550;113510;113530
19.11.2018;113520;113540;113490;113510
19.11.2018;113510;113530;113490;113530
19.11.2018;113540;113550;113520;113550
19.11.2018;113550;113550;113510;113530
19.11.2018;113530;113600;113530;113570
19.11.2018;113570;113590;113530;113540
19.11.2018;113530;113660;113510;113660
19.11.2018;113660;113740;113630;113700
19.11.2018;113700;113740;113680;113710
19.11.2018;113700;113770;113680;113750
19.11.2018;113740;113890;113730;113880
19.11.2018;113860;113890;113840;113870
19.11.2018;113870;113880;113830;113840
19.11.2018;113840;113840;113790;113800
19.11.2018;113800;113820;113790;113810
19.11.2018;113800;113840;113790;113830
19.11.2018;113820;113840;113770;113810
19.11.2018;113810;113820;113790;113800
19.11.2018;113800;113800;113760;113770
19.11.2018;113780;113790;113750;113750
19.11.2018;113750;113780;113730;113770
19.11.2018;113760;113820;113750;113800
19.11.2018;113800;113860;113790;113820
19.11.2018;113820;113850;113800;113830
19.11.2018;113830;113830;113780;113800
19.11.2018;113790;113800;113770;113770
19.11.2018;113770;113790;113700;113700
19.11.2018;113710;113730;113670;113710
19.11.2018;113700;113800;113700;113770
19.11.2018;113780;113820;113770;113800
19.11.2018;113800;113810;113780;113790
19.11.2018;113800;113890;113800;113880
19.11.2018;113880;113880;113820;113830
19.11.2018;113830;113870;113820;113820
19.11.2018;113820;113820;113780;113780
19.11.2018;113770;113830;113770;113820
19.11.2018;113830;113840;113740;113760
19.11.2018;113760;113770;113670;113720
19.11.2018;113730;113790;113730;113760
19.11.2018;113760;113760;113700;113720
19.11.2018;113730;113790;113730;113760
19.11.2018;113760;113780;113740;113750
19.11.2018;113740;113760;113700;113740
19.11.2018;113730;113790;113720;113790
19.11.2018;113780;113800;113750;113760
19.11.2018;113760;113810;113740;113800
19.11.2018;113790;113830;113780;113830
19.11.2018;113830;113840;113820;113830
19.11.2018;113830;113860;113810;113820
19.11.2018;113820;113830;113810;113810
19.11.2018;113810;113810;113750;113770
19.11.2018;113770;113810;113740;113800
19.11.2018;113790;113940;113790;113900
19.11.2018;113900;113910;113850;113870
19.11.2018;113880;113880;113820;113830
19.11.2018;113830;113910;113830;113880
19.11.2018;113900;113910;113860;113860
19.11.2018;113860;113880;113830;113840
19.11.2018;113840;113850;113830;113840
19.11.2018;113840;113840;113810;113820
19.11.2018;113810;113840;113780;113810
19.11.2018;113810;113810;113770;113790
19.11.2018;113790;113800;113770;113780
19.11.2018;113790;113810;113780;113810
19.11.2018;113820;113880;113800;113880
19.11.2018;113880;113920;113870;113910
19.11.2018;113910;113940;113900;113940
19.11.2018;113940;114030;113920;113980
19.11.2018;113970;113980;113950;113950
19.11.2018;113950;113960;113920;113930
19.11.2018;113940;113950;113930;113940
19.11.2018;113940;113980;113910;113970
19.11.2018;113970;114080;113970;114050
19.11.2018;114030;114060;113960;114000
19.11.2018;114000;114020;113970;113990
19.11.2018;113980;113990;113920;113930
19.11.2018;113920;113940;113840;113870
19.11.2018;113880;113880;113840;113860
19.11.2018;113870;113890;113810;113830
19.11.2018;113840;113870;113840;113850
19.11.2018;113860;113880;113850;113860
19.11.2018;113880;113880;113760;113780
19.11.2018;113780;113780;113740;113760
19.11.2018;113760;113800;113730;113780
19.11.2018;113780;113790;113760;113760
19.11.2018;113760;113790;113750;113760
19.11.2018;113770;113770;113690;113700
19.11.2018;113710;113770;113690;113740
19.11.2018;113740;113740;113700;113710
19.11.2018;113720;113740;113710;113720
19.11.2018;113720;113730;113720;113720
19.11.2018;113720;113730;113710;113710
19.11.2018;113710;113740;113700;113730
19.11.2018;113720;113720;113620;113660
19.11.2018;113640;113640;113530;113600
19.11.2018;113580;113630;113550;113570
19.11.2018;113580;113580;113510;113530
19.11.2018;113530;113540;113480;113500
19.11.2018;113500;113500;113370;113400
19.11.2018;113390;113420;113340;113420
19.11.2018;113420;113430;113360;113380
19.11.2018;113380;113390;113160;113190
19.11.2018;113190;113230;113140;113180
19.11.2018;113180;113290;113140;113260
19.11.2018;113250;113290;113220;113290
19.11.2018;113270;113320;113260;113320
19.11.2018;113320;113320;113260;113270
19.11.2018;113270;113300;113240;113250
19.11.2018;113240;113250;113210;113240
19.11.2018;113220;113240;113210;113240
19.11.2018;113240;113250;113160;113200
19.11.2018;113190;113210;113110;113180
19.11.2018;113190;113190;113080;113100
19.11.2018;113110;113160;113110;113130
19.11.2018;113130;113230;113080;113210
19.11.2018;113200;113270;113190;113260
19.11.2018;113260;113270;113170;113190
19.11.2018;113210;113220;113160;113170
19.11.2018;113170;113220;113150;113210
19.11.2018;113210;113220;113190;113190
19.11.2018;113200;113220;113130;113170
19.11.2018;113160;113170;113130;113130
19.11.2018;113140;113160;113130;113150
19.11.2018;113140;113210;113140;113190
19.11.2018;113190;113230;113180;113230
19.11.2018;113230;113250;113200;113220
19.11.2018;113220;113220;113160;113220
19.11.2018;113220;113270;113200;113270
19.11.2018;113260;113300;113250;113300
19.11.2018;113300;113320;113290;113290
19.11.2018;113300;113320;113300;113310
19.11.2018;113300;113400;113300;113370
19.11.2018;113370;113390;113350;113360
19.11.2018;113360;113380;113330;113340
19.11.2018;113350;113370;113310;113370
19.11.2018;113370;113380;113350;113350
19.11.2018;113350;113370;113300;113300
19.11.2018;113300;113370;113300;113360
19.11.2018;113350;113370;113290;113310
19.11.2018;113310;113320;113290;113300
19.11.2018;113300;113300;113260;113270
19.11.2018;113270;113370;113240;113340
19.11.2018;113350;113430;113340;113380
19.11.2018;113380;113420;113320;113350
19.11.2018;113350;113370;113140;113210
19.11.2018;113210;113240;113120;113230
19.11.2018;113240;113250;113060;113080
19.11.2018;113090;113220;113080;113180
19.11.2018;113180;113210;113140;113190
19.11.2018;113190;113280;113180;113240
19.11.2018;113250;113270;113210;113210
19.11.2018;113210;113280;113200;113280
19.11.2018;113280;113330;113250;113330
19.11.2018;113330;113350;113290;113300
19.11.2018;113300;113350;113290;113300
19.11.2018;113300;113380;113290;113320
19.11.2018;113320;113320;113170;113190
19.11.2018;113180;113230;113120;113140
19.11.2018;113140;113270;113130;113240
19.11.2018;113230;113250;113170;113220
19.11.2018;113230;113240;113140;113180
19.11.2018;113180;113210;113030;113070
19.11.2018;113070;113070;112950;112970
19.11.2018;112980;113040;112960;113010
19.11.2018;113010;113020;112920;112950
19.11.2018;112950;113010;112920;112940
19.11.2018;112950;113000;112880;112990
19.11.2018;112980;112980;112920;112930
19.11.2018;112930;112930;112830;112880
19.11.2018;112870;112890;112850;112870
19.11.2018;112870;112970;112860;112930
19.11.2018;112920;112930;112840;112840
19.11.2018;112830;112860;112800;112810
19.11.2018;112820;112900;112800;112900
19.11.2018;112910;112930;112810;112840
19.11.2018;112850;112850;112790;112820
19.11.2018;112810;112830;112750;112760
19.11.2018;112760;112860;112750;112800
19.11.2018;112790;112790;112750;112790
19.11.2018;112790;112830;112770;112830
19.11.2018;112820;112930;112810;112900
19.11.2018;112900;112950;112870;112940
19.11.2018;112940;112980;112930;112970
19.11.2018;112960;112960;112900;112910
19.11.2018;112920;112980;112910;112960
19.11.2018;112980;112980;112910;112970
19.11.2018;112970;112990;112900;112990
19.11.2018;112990;112990;112930;112980
19.11.2018;112970;113040;112950;113040
19.11.2018;113030;113140;113020;113090
19.11.2018;113100;113220;113090;113150
19.11.2018;113150;113200;113000;113010
19.11.2018;113010;113080;112930;112930
19.11.2018;112940;112960;112880;112910
19.11.2018;112900;112980;112900;112930
19.11.2018;112930;112970;112920;112970
19.11.2018;112970;113090;112960;113080
19.11.2018;113090;113100;113040;113040
19.11.2018;113050;113090;113010;113070
19.11.2018;113090;113100;113030;113040
19.11.2018;113040;113110;113010;113060
19.11.2018;113060;113090;112950;113090
19.11.2018;113090;113190;113050;113140
19.11.2018;113140;113140;113070;113070
19.11.2018;113070;113140;112910;112930
19.11.2018;112930;112930;112780;112850
19.11.2018;112850;112910;112840;112850
19.11.2018;112850;112900;112830;112890
19.11.2018;112870;112980;112870;112930
19.11.2018;112950;113050;112950;113010
19.11.2018;113010;113140;113010;113110
19.11.2018;113120;113160;113040;113140
19.11.2018;113150;113190;113110;113110
19.11.2018;113110;113260;113110;113220
19.11.2018;113240;113280;113180;113200
19.11.2018;113200;113280;113200;113250
19.11.2018;113290;113710;113290;113560
19.11.2018;113590;113600;113500;113580
19.11.2018;113590;113600;113500;113500
19.11.2018;113500;113510;113360;113390
19.11.2018;113380;113400;113330;113370
19.11.2018;113360;113430;113360;113420
19.11.2018;113410;113460;113400;113410
19.11.2018;113400;113460;113350;113460
19.11.2018;113460;113460;113410;113430
19.11.2018;113430;113500;113390;113420
19.11.2018;113410;113420;113340;113380
19.11.2018;113390;113460;113380;113460
19.11.2018;113450;113500;113440;113490
19.11.2018;113500;113500;113400;113400
19.11.2018;113420;113430;113400;113430
19.11.2018;113430;113490;113410;113450
19.11.2018;113450;113460;113320;113360
19.11.2018;113360;113410;113360;113400
19.11.2018;113390;113400;113330;113350
19.11.2018;113350;113370;113310;113330
19.11.2018;113320;113320;113240;113250
19.11.2018;113260;113280;113230;113260
19.11.2018;113250;113270;113210;113260
19.11.2018;113270;113300;113220;113240
19.11.2018;113220;113230;113140;113160
19.11.2018;113150;113190;113050;113050
19.11.2018;113070;113150;113050;113100
19.11.2018;113100;113120;113080;113100
19.11.2018;113100;113140;113080;113130
19.11.2018;113130;113170;113120;113150
19.11.2018;113130;113150;113080;113080
19.11.2018;113080;113110;113070;113100
19.11.2018;113110;113170;113110;113130
19.11.2018;113130;113140;113110;113130
19.11.2018;113140;113170;113130;113140
19.11.2018;113110;113230;113110;113180
19.11.2018;113180;113180;113100;113100
19.11.2018;113120;113130;113070;113090
19.11.2018;113100;113110;113010;113020
19.11.2018;113010;113010;112930;112970
19.11.2018;112960;113000;112940;113000
19.11.2018;112990;113050;112990;113020
19.11.2018;113010;113070;113000;113060
19.11.2018;113060;113090;113050;113070
19.11.2018;113060;113110;113020;113060
19.11.2018;113070;113090;113010;113070
19.11.2018;113070;113070;113020;113040
19.11.2018;113010;113050;113000;113040
19.11.2018;113050;113050;112970;112980
19.11.2018;113000;113070;112950;112960
19.11.2018;112950;112980;112910;112970
19.11.2018;112960;112990;112880;112910
19.11.2018;112910;112960;112900;112940
19.11.2018;112940;112940;112860;112860
19.11.2018;112870;112890;112670;112690
19.11.2018;112700;112790;112680;112780
19.11.2018;112770;112830;112760;112820
19.11.2018;112800;112870;112790;112850
19.11.2018;112850;112870;112830;112850
19.11.2018;112840;112840;112770;112790
19.11.2018;112790;112880;112790;112820
19.11.2018;112820;112820;112780;112800
19.11.2018;112780;112810;112720;112790
19.11.2018;112770;112820;112730;112800
19.11.2018;112800;112850;112760;112770
19.11.2018;112760;112790;112710;112770
19.11.2018;112750;112750;112680;112690
19.11.2018;112700;112700;112640;112640
19.11.2018;112640;112660;112610;112610
